product_id,label,confidence,form_factor,taxonomy_device_evidence,taxonomy_accessory_evidence,title_device_evidence,title_accessory_evidence,conflict,reason,title,store,leaf_categories,l3_categories,rating_number,gold_label,gold_form_factor,reviewer_note
B09F6J7MFN,DEVICE,0.955,EARBUD_INEAR,2,0,2,1,1,taxonomy_device=2;title_device=2;title_accessory=1;conflict,"Argmao Bluetooth 5.2 True Wireless Earbuds, Qualcomm QCC3040 with 4 Mics CVC8.0 Call Noise Cancelling, 45H Playtime Earbuds with Type C Charging Case, Waterproof and Touch Control Earphones for Sport",Argmao,Earbud Headphones,Headphones & Earbuds,281,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B081GHGJLJ,AMBIGUOUS,0.6,NOT_APPLICABLE,2,0,0,1,1,taxonomy_device=2;title_accessory=1;conflict,"Headphone Covers, Ancable 2-Pairs Washable Flex Headset Earpad Cloth Cover for Gym, Training, Aviation, Racing, Gaming, etc More Over The Ear Headphones (Black)",Ancable,Over-Ear Headphones,Headphones & Earbuds,905,ACCESSORY,NOT_APPLICABLE,标题明确为替换耳垫/耳罩，不是可独立使用的完整耳机；结合标题的兼容/替换关系判定；判为 ACCESSORY。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B00IM4LLPY,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,"DGL DGL-820-RA Candeez Razzles Headphone, Blue",DGL,Headphones & Earbuds,Headphones & Earbuds,162,DEVICE,ON_EAR,标题中的便携/折叠/儿童/头带式线索或核验到的厂商规格表明耳垫压在耳廓上；判为 DEVICE / ON_EAR。 原自动标签为 AMBIGUOUS，本次复核后更正。
B0924XTV14,DEVICE,0.955,EARBUD_INEAR,2,0,2,1,1,taxonomy_device=2;title_device=2;title_accessory=1;conflict,"UrbanX Street Buds Pro Bluetooth Earbuds for LG G8 ThinQ True Wireless, Noise Isolation, Charging Case, Quality Sound, Sweat Resistant, Silver White (US Version)",UrbanX,Earbud Headphones,Headphones & Earbuds,1,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 Earbud Headphones；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B07GFBSYQJ,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,Gdcover Custom Hogwarts Pillow Covers Thick Heavy Throw Pillow Cases Decorative Cotton Linen Pillowcase Protecter with Zipper - 18x18 Inches,Barbato,Headphones & Earbuds,Headphones & Earbuds,5,AMBIGUOUS,NOT_APPLICABLE,needs_review: 标题“Gdcover Custom Hogwarts Pillow Covers Thick Heavy Throw Pillow Cases Decorative Cotton Linen Pillowcase Protecter with Zipper - 18x18 Inches”未描述完整耳机或明确耳机配件，且与类目“Headphones & Earbuds”不一致/信息残缺；保留 AMBIGUOUS，不强行归类。
B07F28X73M,ACCESSORY,0.995,NOT_APPLICABLE,0,2,0,1,0,taxonomy_accessory=2;title_accessory=1,"Phone Charger, Charging Cable, 5Pack (3/3/6/6/10FT) to Syncing Data and Nylon Braided Cord Charger Compatible with Phone/XS/XR/X/8/8Plus/7/7Plus/6S/6Plus/Pad More(Silver&White) (w27)",Cinkenyo,Adapters,Adapters,7,ACCESSORY,NOT_APPLICABLE,标题明确为线缆/转接配件，不是可独立使用的完整耳机；细分类目 Adapters 与此一致；判为 ACCESSORY。
B006G2CPLI,AMBIGUOUS,0.6,NOT_APPLICABLE,1,0,0,0,0,taxonomy_device=1,"Cable Up CU/YC202 1/4"" TS Female to Dual 1/4"" TS Male Audio Cable",Cable Up,"Headphones, Earbuds & Accessories",,3,ACCESSORY,NOT_APPLICABLE,标题明确为线缆/转接配件，不是可独立使用的完整耳机；结合标题的兼容/替换关系判定；判为 ACCESSORY。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B0B2KSRFCD,AMBIGUOUS,0.6,NOT_APPLICABLE,2,0,1,1,1,taxonomy_device=2;title_device=1;title_accessory=1;conflict,"SGNICS Wireless Earbuds, for Samsung Galaxy A13 5G Touch Control with Charging Case IPX5 Sweat-Proof TWS Stereo Earphones Hi-Fi Deep Bass Noise Cancellation Outdoor Indoor Sport - White",SGNICS,Earbud Headphones,Headphones & Earbuds,14,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B00KBWGXKS,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,Generic Wired Headset for All iPhone Product - Non-Retail Packaging - 10 Color,Generic,Headphones & Earbuds,Headphones & Earbuds,529,DEVICE,EARBUD_INEAR,标题/型号表明是入耳耳塞、手机单耳蓝牙耳机、运动耳机或随身耳塞系统；判为 DEVICE / EARBUD_INEAR。 原自动标签为 AMBIGUOUS，本次复核后更正。
B0087YPX9E,AMBIGUOUS,0.6,NOT_APPLICABLE,1,0,0,1,1,taxonomy_device=1;title_accessory=1;conflict,TOOGOO(R) Mini Black 3.5mm Headphone Adapter Cable for iPhone,TOOGOO(R),"Headphones, Earbuds & Accessories",,23,ACCESSORY,NOT_APPLICABLE,标题明确为线缆/转接配件，不是可独立使用的完整耳机；结合标题的兼容/替换关系判定；判为 ACCESSORY。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B003XPF2P2,DEVICE,0.98,EARBUD_INEAR,2,0,0,0,0,taxonomy_device=2,eForCity? 3.5MM INEAR HEADSET HEADPHONES Compatible With iPad Mini 3 / iPad Air 2 / Apple? iPad? Tablet PC,eForCity,Earbud Headphones,Headphones & Earbuds,165,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 Earbud Headphones；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B07T27T5QT,DEVICE,0.995,OVER_EAR,2,0,1,0,0,taxonomy_device=2;title_device=1,"Wireless Headphones Over Ear with MIC, MUCRO Comfortable Stereo Bluetooth Headset Support Micro-SD/TF Card & 3.5mm Jack, Telescopic Headband,10H Playtime for Travel Work TV PC Cellphone - White",mucro,Over-Ear Headphones,Headphones & Earbuds,29,DEVICE,OVER_EAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 Over-Ear Headphones；判为 DEVICE；形态依据：标题明确为 over-ear/around-ear/full-size，且该形态是最先出现的主体描述。
B0B1Q2NNLK,AMBIGUOUS,0.6,NOT_APPLICABLE,2,0,1,1,1,taxonomy_device=2;title_device=1;title_accessory=1;conflict,"Ddidbi Wireless Earbud, Bluetooth 5.2 Headphones Touch Control Built-in Mic, 13mm Bluetooth Earphones with LED Digital Display, 32H Playtime with Charging Case Compatible with iOS, Android, IP7, White",Ddidbi,Earbud Headphones,Headphones & Earbuds,11588,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B005KTIVF2,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,Samsung WEP-490 Bluetooth Wireless Essential Kit w/ Horizontal Pouch Case Included (Retail Packaging),SAMSUNG,Headphones & Earbuds,Headphones & Earbuds,2,DEVICE,EARBUD_INEAR,标题/型号表明是入耳耳塞、手机单耳蓝牙耳机、运动耳机或随身耳塞系统；判为 DEVICE / EARBUD_INEAR。 原自动标签为 AMBIGUOUS，本次复核后更正。
B088R83DF1,ACCESSORY,0.96,NOT_APPLICABLE,0,2,2,1,1,taxonomy_accessory=2;title_device=2;title_accessory=1;conflict,Hermitshell Hard Travel Case for Anker Soundcore Life Q20 / Q10 Hybrid Active Noise Cancelling Headphones (Blue),Hermitshell,Cases,Cases,1688,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；细分类目 Cases 与此一致；判为 ACCESSORY。
B081CL4617,ACCESSORY,0.995,NOT_APPLICABLE,0,2,1,4,1,taxonomy_accessory=2;title_device=1;title_accessory=4;conflict,"Chofit Eartips Cover Compatible with Sony WF-1000XM3 Wireless Earbuds, Soft Silicone Protective Case Cover Ear Tips for WF-1000XM3 Earbuds Replacement Eartips Eargels (Black)",Chofit,Earpads,Earpads,88,ACCESSORY,NOT_APPLICABLE,标题明确为替换耳垫/耳罩，不是可独立使用的完整耳机；细分类目 Earpads 与此一致；判为 ACCESSORY。
B00FGSGNV6,DEVICE,0.995,EARBUD_INEAR,2,0,1,0,0,taxonomy_device=2;title_device=1,Diginex Bluetooth Earbuds Wireless Magnetic Headset Sport Earphones for Running IPX7 Waterproof Headphones 9 Hours Playtime High Fidelity Stereo Sound and Noise Cancelling Mic 1 Hour Recharge,Diginex,Earbud Headphones,Headphones & Earbuds,1,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 Earbud Headphones；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B00C5JX30S,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,"Graphics and More Baseball Ball - Sports Home Button Stickers Fits Apple iPhone 4/4S/5/5C/5S, iPad, iPod Touch - Non-Retail Packaging - Clear",GRAPHICS & MORE,Headphones & Earbuds,Headphones & Earbuds,3,AMBIGUOUS,NOT_APPLICABLE,"needs_review: 标题“Graphics and More Baseball Ball - Sports Home Button Stickers Fits Apple iPhone 4/4S/5/5C/5S, iPad, iPod Touch - Non-Retail Packaging - Clear”未描述完整耳机或明确耳机配件，且与类目“Headphones & Earbuds”不一致/信息残缺；保留 AMBIGUOUS，不强行归类。"
B0B8NNSD5Q,DEVICE,0.955,EARBUD_INEAR,2,0,2,1,1,taxonomy_device=2;title_device=2;title_accessory=1;conflict,"Open Ear Headphones,True Wireless Bluetooth Earbuds with Earhooks,30Hrs Playtime with Charging Case and LED Power Display,Sport Workout Earbuds Built in Mic Waterproof Bass Sound Headset",CioDat,Earbud Headphones,Headphones & Earbuds,171,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B07JM4GZBZ,DEVICE,0.98,EARBUD_INEAR,2,0,0,0,0,taxonomy_device=2,"Adecorty LED String Lights 66ft 200 LEDs 2 Pack Fairy Lights USB Powered Christmas String Lights with Remote,Twinkle Firefly Lights Starry String Lights for Bedroom Decor Wedding Party Indoor Outdoor",NCLINGLU,Earbud Headphones,Headphones & Earbuds,10,AMBIGUOUS,NOT_APPLICABLE,"needs_review: 标题“Adecorty LED String Lights 66ft 200 LEDs 2 Pack Fairy Lights USB Powered Christmas String Lights with Remote,Twinkle Firefly Lights Starry String Ligh”未描述完整耳机或明确耳机配件，且与类目“Earbud Headphones”不一致/信息残缺；保留 AMBIGUOUS，不强行归类。 原自动标签为 DEVICE，本次以商品主体语义和类目复核后更正。"
B07BGTHJBK,ACCESSORY,0.98,NOT_APPLICABLE,1,0,0,2,1,taxonomy_device=1;title_accessory=2;conflict,ROSA&ROSE PU Leather AirPods Case with Keychain Portable Protective Cover Compatible for Apple AirPods Charging Case (White),ROSA&ROSE,"Headphones, Earbuds & Accessories",,319,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；结合标题的兼容/替换关系判定；判为 ACCESSORY。
B07Q9KS2B4,DEVICE,0.98,OVER_EAR,2,0,0,0,0,taxonomy_device=2,Bml lgd,BML,Over-Ear Headphones,Headphones & Earbuds,27,AMBIGUOUS,NOT_APPLICABLE,needs_review: 标题仅为无语义的碎片，虽有耳机类目但缺少可核验的商品主体信息；判为 AMBIGUOUS。 原自动标签为 DEVICE，本次复核后更正。
B07N7P7V6V,ACCESSORY,0.98,NOT_APPLICABLE,0,2,0,0,0,taxonomy_accessory=2,"Cute AirPods Case Silicone Shockproof with Keychain Lightweight Silicone, Apple AirPods (White/Bunny)",Gifts For Dayz,Cases,Cases,6,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；细分类目 Cases 与此一致；判为 ACCESSORY。
B07RLLNKP1,DEVICE,0.955,EARBUD_INEAR,2,0,2,1,1,taxonomy_device=2;title_device=2;title_accessory=1;conflict,"True Wireless Earbuds Bluetooth 5.0 Headphones, in-Ear TWS Stereo Headset w/Mic Extra Bass IPX5 Sweatproof Low Latency Instant Pairing 15H Battery Charging Case Noise Cancelling Earphones (Silver)",Geekee,Earbud Headphones,Headphones & Earbuds,606,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 Earbud Headphones；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B0C1S3F76V,DEVICE,0.955,EARBUD_INEAR,2,0,2,1,1,taxonomy_device=2;title_device=2;title_accessory=1;conflict,"DPduct Wireless Earbuds with Charging Case, Waterproof Wireless Headphones for Sport/Work, Bluetooth Headphones Compatible with iPhone/Android/PC, (White).",DPduct,Earbud Headphones,Headphones & Earbuds,27,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B01E6H5ZIE,DEVICE,0.98,EARBUD_INEAR,2,0,0,0,0,taxonomy_device=2,Premium Stereo Bass Earphones for LG G4 H819 G Stylo G Flex D958 Zipper with Mic & Remote Control Microphone Wired Earbuds Headset Earphones Headphones Earpod (Black),Qetesh,Earbud Headphones,Headphones & Earbuds,2,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B075GQ3CMH,AMBIGUOUS,0.6,NOT_APPLICABLE,1,0,0,1,1,taxonomy_device=1;title_accessory=1;conflict,"misodiko Pack of 3 Accessories for Apple AirPods, Soft Silicone Protective Case& Anti-Lost Strap& Ear Cover Hooks, Aqua",misodiko,"Headphones, Earbuds & Accessories",,4,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，并含连接、声学或供电功能信息；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B09CR5SS3W,AMBIGUOUS,0.6,NOT_APPLICABLE,1,0,1,1,1,taxonomy_device=1;title_device=1;title_accessory=1;conflict,"WixGear Headphone Stand, 2 in 1 PC Gaming Headset Stand Cup Holder, with Cable Organizer, 360° Adjustable & Rotating Arm Clamp Headphone Holder, Suitable for All Headphones and Drinks",WixGear,"Headphones, Earbuds & Accessories",,122,ACCESSORY,NOT_APPLICABLE,标题明确为支架/挂架，不是可独立使用的完整耳机；结合标题的兼容/替换关系判定；判为 ACCESSORY。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B000NI9BUO,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,Motorola HT820 Bluetooth Talk and Tunes Wireless Internet Calling Kit with Stereo,Motorola,Headphones & Earbuds,Headphones & Earbuds,4,DEVICE,NEEDS_REVIEW,needs_review: 型号或套装语义可确认包含完整耳机/耳机系统，但佩戴结构在现有标题中不够清楚；判为 DEVICE / NEEDS_REVIEW。 原自动标签为 AMBIGUOUS，本次复核后更正。
B086WNLZSH,ACCESSORY,0.995,NOT_APPLICABLE,0,2,0,1,0,taxonomy_accessory=2;title_accessory=1,"AirPods Pro Case, Full-Body Rugged Protective Cover, Resilient Shock Absorption Design, Durable Protective Case with Smooth Skin - Matte Black",amBand,Cases,Cases,15606,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；细分类目 Cases 与此一致；判为 ACCESSORY。
B09KC3JTJD,ACCESSORY,0.98,NOT_APPLICABLE,0,2,0,0,0,taxonomy_accessory=2,"ZenRich Airpods 3rd Generation Case 2021, zenrich Full-Body Hard Shell Protective Rugged Charging Cover Case with Keychain for AirPod 2021, Front LED Visible, Red",ZenRich,Cases,Cases,34,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；细分类目 Cases 与此一致；判为 ACCESSORY。
B07G6YJ2MZ,DEVICE,0.995,EARBUD_INEAR,2,0,1,0,0,taxonomy_device=2;title_device=1,"Redragon Thunder Pro E200 Gaming & Music in-Ear Earbud Headphones,/Headset, Heavy Bass Earphones with in-line Mic, Super Audio with Noise Cancelling",Redragon,Earbud Headphones,Headphones & Earbuds,26,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 Earbud Headphones；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B07KNC7WR1,ACCESSORY,0.98,NOT_APPLICABLE,0,2,0,0,0,taxonomy_accessory=2,CASEBUDi Leather USB Cable and Headphone Cord Wrap | Round Carabiner attaches and Keeps Your Cords Located,CASEBUDi,Cases,Cases,3,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；细分类目 Cases 与此一致；判为 ACCESSORY。
B00VBHOBWY,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,"QFX H-302MRE/RED Universal Hands Free Earphones with In-Line Microphone, Red",QFX,Headphones & Earbuds,Headphones & Earbuds,3,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/耳机式耳戴设备词，未出现相冲突的头戴形态描述。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B097GZ7Z9L,ACCESSORY,0.995,NOT_APPLICABLE,0,2,2,2,1,taxonomy_accessory=2;title_device=2;title_accessory=2;conflict,"Soft Silicon Case Cover, Full Body Protective Cover Compatible with Sony WF-1000XM4 True Wireless Earbuds Accessories (Blue)",RXNMH,Cases,Cases,43,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；细分类目 Cases 与此一致；判为 ACCESSORY。
B0BD3KSSQB,AMBIGUOUS,0.6,NOT_APPLICABLE,2,0,1,1,1,taxonomy_device=2;title_device=1;title_accessory=1;conflict,SGNICS for Samsung Galaxy A13 5G Wireless Earbuds Headphones with Charging Case & Dual Power Display Over-Ear Waterproof Earphones with Earhook Headset with Mic for Sport Running Workout Black,SGNICS,Earbud Headphones,Headphones & Earbuds,4,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B0BRZ7P6T1,DEVICE,0.98,EARBUD_INEAR,2,0,0,0,0,taxonomy_device=2,"Creative Outlier Free Wireless Bone Conduction Headphones with Bluetooth 5.3, IPX5 Sweat and Water Splash Resistance, Multipoint Connectivity, Up to 10 Hours of Battery Life, Built-in Mic",Creative,Earbud Headphones,Headphones & Earbuds,31,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B07JJHJVBY,ACCESSORY,0.995,NOT_APPLICABLE,0,2,0,2,0,taxonomy_accessory=2;title_accessory=2,"Earbuds Case Storage ASMOTIM EVA Hard Headphone Case Earbud Holder Portable Travel Earphones Carrying Case for Headset Charger Cable USB Key with Durable Exterior,Soft Cloth Inner [2-Pack]",ASMOTIM,Cases,Cases,569,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；细分类目 Cases 与此一致；判为 ACCESSORY。
