brand_store,product_count,review_count,median_price,median_rating,mean_rating,median_reviews_per_product,review_share
Rock,3,21,,3.8,3.8333333333333335,5.0,7.089368580323559e-06
TCM,3,21,,3.4,3.3333333333333335,5.0,7.089368580323559e-06
Xcoser,3,21,35.69,3.0,3.3333333333333335,3.0,7.089368580323559e-06
BMIN,15,20,,5.0,4.8933333333333335,1.0,6.7517796003081514e-06
N\C,11,20,8.5,3.0,3.090909090909091,1.0,6.7517796003081514e-06
XGEN,10,20,,2.65,2.8,2.0,6.7517796003081514e-06
QT Shopping,9,20,34.99,3.2,3.2777777777777777,1.0,6.7517796003081514e-06
BoYaZ,7,20,,3.6,3.3428571428571425,3.0,6.7517796003081514e-06
ORIVETI,6,20,,4.0,4.216666666666667,2.0,6.7517796003081514e-06
"iGo - Mobility Electronics, Inc.",6,20,8.49,3.15,3.3833333333333333,3.0,6.7517796003081514e-06
K-Musculo,5,20,,3.3,3.2399999999999998,2.0,6.7517796003081514e-06
GEJIN,4,20,,4.65,4.7,2.0,6.7517796003081514e-06
Invisible Shield,4,20,,3.0,3.25,4.5,6.7517796003081514e-06
MelodicBoom,4,20,41.989999999999995,4.1,3.8,4.5,6.7517796003081514e-06
OUTOS,4,20,,3.7,3.5500000000000003,4.5,6.7517796003081514e-06
Spadger,4,20,7.62,4.2,4.325,2.5,6.7517796003081514e-06
Veev,4,20,,3.1,3.125,3.0,6.7517796003081514e-06
iKF,4,20,48.99,3.95,3.975,4.5,6.7517796003081514e-06
vost,4,20,,4.1,3.8,3.5,6.7517796003081514e-06
2E,3,20,,3.6,3.6,7.0,6.7517796003081514e-06
ATMPC,3,20,,3.4,3.466666666666667,7.0,6.7517796003081514e-06
CoverON,3,20,7.985,3.1,3.5,3.0,6.7517796003081514e-06
NEEWER,3,20,,4.0,4.033333333333333,5.0,6.7517796003081514e-06
PopKoko,3,20,,3.1,3.1666666666666665,8.0,6.7517796003081514e-06
Reshow,3,20,,3.0,3.033333333333333,8.0,6.7517796003081514e-06
Sharp,3,20,34.945,3.4,3.233333333333333,3.0,6.7517796003081514e-06
TANGDIAABBCC,3,20,,4.6,3.9333333333333336,5.0,6.7517796003081514e-06
XWQ,3,20,,3.7,3.6999999999999997,4.0,6.7517796003081514e-06
Solonic,18,19,,5.0,4.561111111111111,1.0,6.414190620292744e-06
ANSEWIRELESS,17,19,13.495000000000001,3.0,3.0588235294117645,1.0,6.414190620292744e-06
Xtreme Cables,10,19,2.7,2.95,2.96,1.0,6.414190620292744e-06
Antigravity Batteries,8,19,,3.8,3.6125,1.5,6.414190620292744e-06
IKHISHI,8,19,,4.4,3.7375,1.0,6.414190620292744e-06
Juckbo,8,19,,5.0,4.6625,1.5,6.414190620292744e-06
Sound Huggle,7,19,,4.4,4.385714285714286,2.0,6.414190620292744e-06
Tiamat+,7,19,,4.0,4.042857142857143,2.0,6.414190620292744e-06
K88 DESIGNED BY DELFINO,6,19,20.6,3.9499999999999997,3.9333333333333336,3.0,6.414190620292744e-06
Origaudio,6,19,12.26,3.3,3.3000000000000003,3.5,6.414190620292744e-06
Fukep,5,19,,3.5,3.46,3.0,6.414190620292744e-06
HoneyAKE,5,19,,3.7,3.4800000000000004,1.0,6.414190620292744e-06
Singsation,5,19,19.99,3.9,3.9,2.0,6.414190620292744e-06
ZAQE,5,19,12.89,3.6,3.78,4.0,6.414190620292744e-06
GEEKRIA,4,19,18.99,3.6,3.65,2.5,6.414190620292744e-06
NUATE,4,19,,4.1,4.1,3.0,6.414190620292744e-06
Tonstep,4,19,52.49,3.95,3.9000000000000004,4.0,6.414190620292744e-06
Animewild,3,19,,4.0,4.066666666666666,6.0,6.414190620292744e-06
CS-MaoYi,3,19,,4.0,3.8333333333333335,9.0,6.414190620292744e-06
Crosley,3,19,,3.5,3.766666666666667,1.0,6.414190620292744e-06
GRABBIT,3,19,,3.3,3.3000000000000003,3.0,6.414190620292744e-06
IMYMAX,3,19,,3.5,3.5,4.0,6.414190620292744e-06
Leonmoon,3,19,,3.0,3.033333333333333,4.0,6.414190620292744e-06
Plextone,3,19,,2.8,2.6999999999999997,5.0,6.414190620292744e-06
Rock It,3,19,,3.0,3.3333333333333335,1.0,6.414190620292744e-06
Svenmark,3,19,,3.7,3.5666666666666664,5.0,6.414190620292744e-06
TOZ,3,19,,3.3,3.5,4.0,6.414190620292744e-06
Vsonus,3,19,27.99,3.6,3.6,1.0,6.414190620292744e-06
RICOO,8,18,15.99,3.05,2.925,2.0,6.076601640277336e-06
Burlway,7,18,,4.3,4.185714285714286,2.0,6.076601640277336e-06
HOUMOSTO,6,18,,1.9,1.8333333333333333,3.0,6.076601640277336e-06
Racing Electronics,6,18,,5.0,4.633333333333334,1.0,6.076601640277336e-06
SGNICS,6,18,23.95,3.9,3.75,1.5,6.076601640277336e-06
FOSA,5,18,9.04,3.2,2.8200000000000003,4.0,6.076601640277336e-06
Genuine Picks,5,18,,3.8,3.84,2.0,6.076601640277336e-06
German Maestro,5,18,,4.5,4.36,4.0,6.076601640277336e-06
Mybat,5,18,,3.3,3.0799999999999996,4.0,6.076601640277336e-06
Zenex,5,18,,3.9,3.6799999999999997,1.0,6.076601640277336e-06
eVogue,5,18,9.99,2.8,2.34,2.0,6.076601640277336e-06
Barbie,4,18,,3.25,2.975,3.0,6.076601640277336e-06
CYBORIS,4,18,39.99,2.9,2.9,3.5,6.076601640277336e-06
FINGERTIME,4,18,13.99,3.9000000000000004,3.875,4.0,6.076601640277336e-06
Skque,4,18,,2.65,2.325,4.5,6.076601640277336e-06
Sundiko,4,18,,4.1,4.1,4.5,6.076601640277336e-06
Tekfusion,4,18,,3.05,2.875,3.0,6.076601640277336e-06
Visual Land,4,18,,3.4,3.3,2.5,6.076601640277336e-06
ASHATA,3,18,10.74,2.7,2.566666666666667,1.0,6.076601640277336e-06
Flavocal,3,18,,4.5,4.5,3.0,6.076601640277336e-06
Funwaretech,3,18,,3.8,3.8333333333333335,6.0,6.076601640277336e-06
IDMIX,3,18,,4.3,4.3,6.0,6.076601640277336e-06
NVRADCHUA,3,18,,4.2,4.2,4.0,6.076601640277336e-06
RLX,3,18,,3.2,2.6,6.0,6.076601640277336e-06
Sanfant,3,18,,3.8,3.6333333333333333,5.0,6.076601640277336e-06
Tenqa,3,18,,2.7,2.766666666666667,7.0,6.076601640277336e-06
Upmusic,3,18,,3.7,3.8000000000000003,5.0,6.076601640277336e-06
VAVA,3,18,,2.8,2.766666666666667,8.0,6.076601640277336e-06
WZS,3,18,,3.7,2.8333333333333335,6.0,6.076601640277336e-06
urBEATS 3,3,18,,4.5,4.5,7.0,6.076601640277336e-06
Carniway,11,17,,2.9,2.8636363636363638,1.0,5.739012660261928e-06
NA#,9,17,99.95,3.0,3.3444444444444446,2.0,5.739012660261928e-06
Fenzer,8,17,,3.05,2.8875,1.0,5.739012660261928e-06
CADBB,7,17,,2.9,3.185714285714286,3.0,5.739012660261928e-06
Hoostars,7,17,,3.2,3.1999999999999997,1.0,5.739012660261928e-06
Fast Trax,6,17,,3.45,3.4166666666666665,2.5,5.739012660261928e-06
Bestfy,5,17,,3.3,3.4799999999999995,2.0,5.739012660261928e-06
FLARE AUDIO,5,17,34.95,3.6,3.56,2.0,5.739012660261928e-06
Vktech,5,17,,3.7,3.22,1.0,5.739012660261928e-06
Xtreme,5,17,65.575,3.9,3.46,1.0,5.739012660261928e-06
Amazon Digital Services Inc.,4,17,7.99,3.7,3.675,2.5,5.739012660261928e-06
COVIXXIO,4,17,,3.8,3.8,4.0,5.739012660261928e-06
MarattLAN,4,17,,3.25,3.575,2.5,5.739012660261928e-06
QooWare,4,17,,4.2,4.175000000000001,4.5,5.739012660261928e-06
REECHO,4,17,,4.25,4.3,4.0,5.739012660261928e-06
THOMAS DIXON,4,17,,3.45,3.175,3.0,5.739012660261928e-06
WCI,4,17,,3.25,3.3,1.0,5.739012660261928e-06
badasheng,4,17,,3.2,3.25,4.5,5.739012660261928e-06
iTouch,4,17,24.99,4.1,3.75,4.0,5.739012660261928e-06
inDigi,4,17,,3.2,3.075,3.5,5.739012660261928e-06
BByogooz,3,17,7.48,4.1,4.033333333333333,6.0,5.739012660261928e-06
Bassacia,3,17,,3.9,4.033333333333333,4.0,5.739012660261928e-06
GoArgin,3,17,69.99,5.0,4.433333333333334,3.0,5.739012660261928e-06
Marantz,3,17,55.239999999999995,4.1,4.2,4.0,5.739012660261928e-06
ODIPO,3,17,,3.4,3.5666666666666664,5.0,5.739012660261928e-06
Powertag,3,17,,3.1,3.3333333333333335,6.0,5.739012660261928e-06
Skicuwim,3,17,34.99,3.5,3.4,1.0,5.739012660261928e-06
Stashcord,3,17,,3.7,3.8333333333333335,6.0,5.739012660261928e-06
TANCHJIM,3,17,,4.3,4.233333333333333,4.0,5.739012660261928e-06
TRINITY AUDIO ENGINEERING,3,17,,4.2,3.8000000000000003,6.0,5.739012660261928e-06
TUSAZU,3,17,,3.1,2.733333333333333,7.0,5.739012660261928e-06
TWAYRDIO,3,17,,3.1,3.3000000000000003,1.0,5.739012660261928e-06
TXCSLY,3,17,,4.4,4.433333333333334,4.0,5.739012660261928e-06
WWE,3,17,,3.8,3.5,2.0,5.739012660261928e-06
lunbowon,3,17,,3.4,3.6,6.0,5.739012660261928e-06
AudioSpice,12,16,30.0,4.0,4.008333333333334,1.0,5.401423680246521e-06
Aogsdklr,10,16,,4.5,4.18,1.0,5.401423680246521e-06
Marattt,8,16,,4.6,4.575,1.0,5.401423680246521e-06
KENMAX,7,16,24.49,3.0,2.5142857142857147,1.0,5.401423680246521e-06
XTREME DIGITAL LIFESTYLE ACCESSORIES,7,16,32.105,3.6,3.442857142857143,1.0,5.401423680246521e-06
ZTGD,7,16,9.99,3.1,3.0714285714285716,1.0,5.401423680246521e-06
Chicago Metallic,6,16,,3.2,3.2000000000000006,2.0,5.401423680246521e-06
DBSOARS,6,16,19.985,4.2,4.133333333333334,2.5,5.401423680246521e-06
Kicoeoy,6,16,,3.3,3.1,2.0,5.401423680246521e-06
Uotyon,6,16,,1.5,1.4000000000000001,2.0,5.401423680246521e-06
iEssentials,6,16,,3.8499999999999996,4.05,2.0,5.401423680246521e-06
Cresyn,5,16,,3.3,3.7,4.0,5.401423680246521e-06
FUELUS,5,16,,4.1,4.04,4.0,5.401423680246521e-06
SoundPretty,5,16,,3.6,3.6,3.0,5.401423680246521e-06
Squishmallow,5,16,26.705,4.2,4.279999999999999,1.0,5.401423680246521e-06
TEFNUT,5,16,,3.9,3.8200000000000003,1.0,5.401423680246521e-06
TNODI,5,16,12.99,3.1,3.2,3.0,5.401423680246521e-06
Compucessory,4,16,18.32,3.75,3.25,1.5,5.401423680246521e-06
Coolden,4,16,9.99,3.5,2.925,1.5,5.401423680246521e-06
FreeMaster,4,16,,3.4000000000000004,3.025,3.0,5.401423680246521e-06
Gear Head,4,16,,2.5,2.5,3.0,5.401423680246521e-06
Licoers Earphones,4,16,,3.9,3.825,1.0,5.401423680246521e-06
Momo Cellular,4,16,,3.1,2.925,1.5,5.401423680246521e-06
Nokere,4,16,,3.0,2.875,4.0,5.401423680246521e-06
Ondigo,4,16,19.98,4.25,4.4,4.0,5.401423680246521e-06
YSCENL,4,16,,3.8,4.0,3.0,5.401423680246521e-06
AMASKY,3,16,29.99,3.8,3.7999999999999994,1.0,5.401423680246521e-06
Balance Tech,3,16,,3.5,3.5,3.0,5.401423680246521e-06
Bluelans,3,16,,4.0,3.8666666666666667,3.0,5.401423680246521e-06
First Act,3,16,,2.9,2.9,5.0,5.401423680246521e-06
Global Marketing Partners,3,16,,2.0,2.1666666666666665,1.0,5.401423680246521e-06
HAOHIYO,3,16,,3.7,3.5,3.0,5.401423680246521e-06
Holkonbe,3,16,9.99,4.4,4.133333333333334,1.0,5.401423680246521e-06
Kwsdo,3,16,,3.7,3.966666666666667,3.0,5.401423680246521e-06
Spark Headphones,3,16,,3.3,3.3000000000000003,6.0,5.401423680246521e-06
YICFIS,3,16,17.94,3.9,3.933333333333333,4.0,5.401423680246521e-06
asodfsad,3,16,11.98,4.3,4.133333333333333,4.0,5.401423680246521e-06
iGo,3,16,8.49,3.0,3.3000000000000003,6.0,5.401423680246521e-06
CINBOS,11,15,24.95,5.0,4.672727272727273,1.0,5.0638347002311136e-06
SNLSY,11,15,,5.0,5.0,1.0,5.0638347002311136e-06
Docooler,8,15,16.49,3.6500000000000004,3.65,1.5,5.0638347002311136e-06
CSL-Computer,7,15,,2.5,2.457142857142857,2.0,5.0638347002311136e-06
Labtec,6,15,,3.9,3.6333333333333333,2.0,5.0638347002311136e-06
SAMONPOW,6,15,,3.5,3.533333333333333,2.0,5.0638347002311136e-06
Zibaar,6,15,18.5,4.2,4.233333333333333,2.0,5.0638347002311136e-06
AZER,5,15,,3.3,3.1599999999999997,2.0,5.0638347002311136e-06
Cosa Nova,5,15,8.95,3.8,3.84,3.0,5.0638347002311136e-06
Emerson Radio,5,15,9.99,2.4,2.38,4.0,5.0638347002311136e-06
Z&HY Store,5,15,,4.0,3.8,3.0,5.0638347002311136e-06
ASTSH,4,15,59.98,3.6,3.75,3.0,5.0638347002311136e-06
Austrian Audio,4,15,264.0,4.25,4.225,1.5,5.0638347002311136e-06
EUROB,4,15,16.99,4.7,4.55,4.5,5.0638347002311136e-06
EWWE,4,15,,3.55,3.55,3.5,5.0638347002311136e-06
Globular Cluster,4,15,46.49,3.6,3.7,2.0,5.0638347002311136e-06
K KASONIC,4,15,,3.5,3.725,4.0,5.0638347002311136e-06
KUKIUUBK,4,15,,4.1,4.075,2.5,5.0638347002311136e-06
SPEATE,4,15,,3.65,3.725,3.0,5.0638347002311136e-06
Avantone,3,15,349.0,4.3,4.2,5.0,5.0638347002311136e-06
ELFMIC,3,15,,3.9,3.6999999999999997,4.0,5.0638347002311136e-06
Liphontcta,3,15,,4.8,4.466666666666666,4.0,5.0638347002311136e-06
ShuQiaoSi,3,15,24.09,4.0,3.966666666666667,6.0,5.0638347002311136e-06
Sonitek,3,15,,3.2,3.6333333333333333,4.0,5.0638347002311136e-06
THE-SECURITY-STORE,3,15,,3.4,3.5,5.0,5.0638347002311136e-06
THUMBS UP,3,15,,4.2,4.3,5.0,5.0638347002311136e-06
WOW TECHNOLOGIES (SINGAPORE),3,15,,3.5,3.4333333333333336,5.0,5.0638347002311136e-06
XtremeMac,3,15,,3.1,3.3000000000000003,6.0,5.0638347002311136e-06
DAFO,9,14,12.99,3.5,3.5444444444444443,1.0,4.726245720215706e-06
BYZ1,8,14,,3.3,3.0375,1.0,4.726245720215706e-06
Celebrat,8,14,,3.2,2.925,1.0,4.726245720215706e-06
Rapoo,8,14,,4.05,3.825,1.5,4.726245720215706e-06
Vangoddy,8,14,9.99,3.6,3.375,1.5,4.726245720215706e-06
ELECOM,7,14,22.62,3.5,3.1571428571428575,1.0,4.726245720215706e-06
Amalen,6,14,,4.5,4.283333333333333,2.5,4.726245720215706e-06
BT21,6,14,,4.15,4.1000000000000005,2.0,4.726245720215706e-06
Daioolor,6,14,,3.65,3.783333333333333,1.5,4.726245720215706e-06
Fonerange,6,14,,3.3499999999999996,3.6166666666666667,2.0,4.726245720215706e-06
Heyday,5,14,60.0,3.6,3.22,2.0,4.726245720215706e-06
Happy Trails,4,14,,3.3,3.55,2.0,4.726245720215706e-06
Sunbeam,4,14,,3.2,3.225,2.5,4.726245720215706e-06
UPBRIGHT,4,14,7.49,4.75,4.75,1.5,4.726245720215706e-06
Ularmo,4,14,,3.6,3.85,4.0,4.726245720215706e-06
audbos,4,14,,4.0,3.825,3.5,4.726245720215706e-06
ownta,4,14,,3.4,3.525,2.0,4.726245720215706e-06
AREAJD,3,14,,2.9,2.766666666666667,2.0,4.726245720215706e-06
Advent,3,14,,3.8,3.8333333333333335,4.0,4.726245720215706e-06
Amphony,3,14,,3.3,3.6,4.0,4.726245720215706e-06
Caracole,3,14,26.99,4.3,4.3,5.0,4.726245720215706e-06
Codio,3,14,,3.5,3.966666666666667,5.0,4.726245720215706e-06
Holiper,3,14,17.99,3.8,3.9333333333333336,3.0,4.726245720215706e-06
IDOERLEETEK,3,14,22.87,4.1,4.1,4.0,4.726245720215706e-06
Letshuoer,3,14,129.0,4.5,4.566666666666666,6.0,4.726245720215706e-06
WaterDawg,3,14,,3.0,3.1666666666666665,5.0,4.726245720215706e-06
JKWHSBHKDQ,12,13,,5.0,5.0,1.0,4.388656740200298e-06
LUYANhapy9,10,13,0.5,3.35,3.1,1.0,4.388656740200298e-06
Aiyudun,9,13,,3.9,3.9111111111111114,1.0,4.388656740200298e-06
okcsc,9,13,20.99,4.2,4.1,1.0,4.388656740200298e-06
Aita,8,13,,3.2,3.125,1.5,4.388656740200298e-06
Lilly Pulitzer,7,13,,4.2,3.9857142857142853,2.0,4.388656740200298e-06
woitech,7,13,,3.5,3.957142857142857,1.0,4.388656740200298e-06
AUGLAMOUR,6,13,,4.1,4.116666666666666,1.0,4.388656740200298e-06
Avid,6,13,129.0,3.95,3.65,2.0,4.388656740200298e-06
Fuji Labs,6,13,,2.65,3.0500000000000003,1.0,4.388656740200298e-06
MOGCO,6,13,,3.9,3.6166666666666667,1.0,4.388656740200298e-06
Macarrie,6,13,18.49,3.35,3.4333333333333336,2.0,4.388656740200298e-06
TechComm,6,13,35.99,3.55,3.3333333333333335,1.5,4.388656740200298e-06
ZOUKAI,6,13,39.99,3.2,3.216666666666667,2.0,4.388656740200298e-06
AFGHOA,5,13,13.99,4.3,4.36,1.0,4.388656740200298e-06
Axilleo,5,13,,3.8,3.94,1.0,4.388656740200298e-06
YOUPECK,5,13,,4.0,4.12,2.0,4.388656740200298e-06
Fenpos,4,13,26.98,3.2,3.2,1.0,4.388656740200298e-06
Saramonic,4,13,,3.85,3.875,3.0,4.388656740200298e-06
XIAOYIXIAN,4,13,,2.65,2.475,2.0,4.388656740200298e-06
Bliiq,3,13,,3.6,3.5,4.0,4.388656740200298e-06
Bosweety,3,13,9.99,4.2,3.9333333333333336,5.0,4.388656740200298e-06
Fullgaden,3,13,19.59,3.6,3.6999999999999997,4.0,4.388656740200298e-06
Lamir,3,13,,3.5,3.3333333333333335,4.0,4.388656740200298e-06
Leadsound,3,13,,3.2,3.5,4.0,4.388656740200298e-06
LifePassion,3,13,,3.3,3.3333333333333335,3.0,4.388656740200298e-06
Power Rangers,3,13,,3.8,3.6999999999999997,2.0,4.388656740200298e-06
Tribeca Gear,3,13,,3.5,3.5,5.0,4.388656740200298e-06
VOXii,3,13,,3.7,3.533333333333333,1.0,4.388656740200298e-06
WONNIE,3,13,19.99,4.1,4.033333333333333,1.0,4.388656740200298e-06
XIAODU,3,13,,3.9,3.733333333333333,2.0,4.388656740200298e-06
ZHPTO,3,13,,4.5,4.666666666666667,4.0,4.388656740200298e-06
tapaxis,3,13,64.99,4.8,4.766666666666667,2.0,4.388656740200298e-06
tengfan,3,13,,3.5,3.4333333333333336,4.0,4.388656740200298e-06
LB1 High Performance,8,12,,3.2,3.575,1.0,4.05106776018489e-06
N\\A,8,12,21.99,3.5,3.4375,1.0,4.05106776018489e-06
TENLUBEN,8,12,13.98,3.45,3.725,1.0,4.05106776018489e-06
Atomic Floyd,7,12,,4.0,3.9857142857142853,1.0,4.05106776018489e-06
Trn,6,12,141.45,4.199999999999999,4.116666666666666,1.5,4.05106776018489e-06
Bass Jaxx,5,12,,3.3,3.4,2.0,4.05106776018489e-06
JAZZA,5,12,,3.7,3.5200000000000005,3.0,4.05106776018489e-06
Kazeuta,5,12,,3.2,3.2399999999999998,3.0,4.05106776018489e-06
One Direction,5,12,,3.8,3.94,3.0,4.05106776018489e-06
XuanGui,5,12,14.99,4.3,4.26,2.0,4.05106776018489e-06
Bloomley,4,12,,4.25,4.325,2.5,4.05106776018489e-06
Brooklyn Headphone Company,4,12,,2.8,2.9,3.0,4.05106776018489e-06
GEARONIC TM,4,12,,2.8,2.775,2.0,4.05106776018489e-06
Gourmandise,4,12,59.68,3.6,3.6750000000000003,1.0,4.05106776018489e-06
Hksany,4,12,,3.9,3.8,2.5,4.05106776018489e-06
Jasco,4,12,29.99,2.4,2.45,2.5,4.05106776018489e-06
Meizu,4,12,,3.35,3.4,2.5,4.05106776018489e-06
Peltor,4,12,104.99,4.25,4.125,2.0,4.05106776018489e-06
The Sharper Image,4,12,,2.45,2.3,3.0,4.05106776018489e-06
BLAUPUNKT,3,12,,3.2,3.2000000000000006,4.0,4.05106776018489e-06
Cubitt Tracking Technologies,3,12,34.95,3.9,4.133333333333333,3.0,4.05106776018489e-06
DFLAN,3,12,,3.7,3.6999999999999997,3.0,4.05106776018489e-06
EN SALES,3,12,,4.0,4.0,3.0,4.05106776018489e-06
G-CUBE,3,12,12.99,4.3,4.033333333333333,4.0,4.05106776018489e-06
Galaxy Audio,3,12,139.99,4.0,4.3,2.0,4.05106776018489e-06
JIKFEML,3,12,39.0,3.6,3.6333333333333333,4.0,4.05106776018489e-06
Minco,3,12,,3.5,2.8666666666666667,4.0,4.05106776018489e-06
Newtion,3,12,,3.8,3.7999999999999994,3.0,4.05106776018489e-06
SHOZY,3,12,,4.2,3.733333333333333,1.0,4.05106776018489e-06
Shenzhen Daono Digital Co. Ltd.,3,12,,2.5,2.8333333333333335,4.0,4.05106776018489e-06
Teenage Engineering,3,12,79.0,4.3,4.433333333333334,3.0,4.05106776018489e-06
Wjjitan,3,12,32.95,4.2,3.966666666666667,4.0,4.05106776018489e-06
hudiemm0B,3,12,0.99,3.4,3.6,3.0,4.05106776018489e-06
iHarmonix,3,12,,4.5,4.166666666666667,1.0,4.05106776018489e-06
schicj133mm,9,11,7.39,2.5,2.3555555555555556,1.0,3.713478780169483e-06
Heave,8,11,13.559999999999999,3.4,3.5125,1.0,3.713478780169483e-06
gourmandise,7,11,,4.2,4.1,1.0,3.713478780169483e-06
CVILUX,6,11,16.74,5.0,4.6000000000000005,1.0,3.713478780169483e-06
WEILIGU,6,11,,3.75,3.5,1.5,3.713478780169483e-06
CAIMOSHY,5,11,26.490000000000002,4.2,4.18,2.0,3.713478780169483e-06
General Motors,5,11,,3.3,3.5200000000000005,2.0,3.713478780169483e-06
IKXO,5,11,276.99,3.4,3.3600000000000003,1.0,3.713478780169483e-06
JussXper,5,11,,2.7,2.68,2.0,3.713478780169483e-06
Naenka,5,11,,3.8,3.7600000000000002,2.0,3.713478780169483e-06
BEEVO,4,11,,4.05,4.0,3.0,3.713478780169483e-06
BKHC,4,11,,3.3499999999999996,3.2249999999999996,3.0,3.713478780169483e-06
BQEYZ,4,11,149.0,4.45,4.25,2.5,3.713478780169483e-06
BSSJZP,4,11,,2.7,2.4,2.5,3.713478780169483e-06
Bellman & Symfon,4,11,23.045,4.35,4.3,2.0,3.713478780169483e-06
BiGR Audio,4,11,,3.7,3.725,3.0,3.713478780169483e-06
Dnifo,4,11,,4.15,4.075,2.5,3.713478780169483e-06
Freeboss,4,11,,4.45,3.9000000000000004,1.5,3.713478780169483e-06
Honsenn,4,11,,4.45,4.3,1.5,3.713478780169483e-06
Marvel,4,11,,3.55,3.025,2.0,3.713478780169483e-06
Musical Fidelity,4,11,,3.65,3.675,2.5,3.713478780169483e-06
THE Electronics,4,11,,3.1,3.1,2.5,3.713478780169483e-06
Upper Midland Products,4,11,64.985,3.85,4.0,1.0,3.713478780169483e-06
VTech,4,11,49.99,3.45,3.25,1.5,3.713478780169483e-06
ANYWY,3,11,,3.3,3.266666666666667,4.0,3.713478780169483e-06
BanDxin,3,11,,3.4,3.1999999999999997,3.0,3.713478780169483e-06
BearBizz,3,11,,3.7,4.0,2.0,3.713478780169483e-06
Boom Boom,3,11,14.870000000000001,3.6,3.533333333333333,3.0,3.713478780169483e-06
CNIOEPL,3,11,29.99,3.9,3.9,2.0,3.713478780169483e-06
Haier,3,11,9.99,2.9,3.1333333333333333,4.0,3.713478780169483e-06
Periodic Audio,3,11,199.99,4.1,3.9333333333333336,3.0,3.713478780169483e-06
YUSHENG,3,11,12.99,3.8,4.1000000000000005,4.0,3.713478780169483e-06
YouVogue,3,11,,3.3,2.8666666666666667,5.0,3.713478780169483e-06
artmu,3,11,,3.1,3.466666666666667,3.0,3.713478780169483e-06
ilikable,3,11,,3.1,3.1999999999999997,1.0,3.713478780169483e-06
scorking,3,11,13.98,3.9,3.8666666666666667,3.0,3.713478780169483e-06
Cagogo,7,10,62.195,1.9,2.5,1.0,3.3758898001540757e-06
Jays,7,10,,3.7,3.914285714285714,1.0,3.3758898001540757e-06
BWWNBY,6,10,19.99,3.9499999999999997,3.883333333333333,1.0,3.3758898001540757e-06
Jamsonic,6,10,,3.8,3.8666666666666667,2.0,3.3758898001540757e-06
NTSElectronics,6,10,,3.05,2.8333333333333335,1.5,3.3758898001540757e-06
Accutone,5,10,,2.4,2.3,2.0,3.3758898001540757e-06
Sujeetec,5,10,,3.5,3.04,2.0,3.3758898001540757e-06
hoomia,5,10,,3.6,3.38,1.0,3.3758898001540757e-06
melso,5,10,,4.2,4.2,1.0,3.3758898001540757e-06
AEC,4,10,,4.1,4.1,2.0,3.3758898001540757e-06
AFIREWOOD,4,10,,2.45,2.75,2.0,3.3758898001540757e-06
AVIWIS,4,10,,3.3499999999999996,3.675,2.0,3.3758898001540757e-06
Fasgear,4,10,11.99,3.9,3.875,1.5,3.3758898001540757e-06
Fisher,4,10,,3.5999999999999996,3.8,2.5,3.3758898001540757e-06
Kanex,4,10,,3.6500000000000004,3.6,2.0,3.3758898001540757e-06
MAGINOVO,4,10,,3.5,3.675,2.5,3.3758898001540757e-06
NEFF,4,10,,4.1,4.175,2.5,3.3758898001540757e-06
SPECTRA,4,10,,3.3,3.4,2.5,3.3758898001540757e-06
URBANZ,4,10,,3.5,3.55,1.5,3.3758898001540757e-06
Yesbond,4,10,,3.8,3.6750000000000003,2.5,3.3758898001540757e-06
ZXQZYM,4,10,20.97,3.75,3.7,2.0,3.3758898001540757e-06
iWave,4,10,,2.0,1.825,1.0,3.3758898001540757e-06
Fischer Audio,3,10,,3.3,3.3333333333333335,2.0,3.3758898001540757e-06
Foxnovo,3,10,,3.2,2.766666666666667,3.0,3.3758898001540757e-06
HAYI,3,10,,3.2,2.566666666666667,4.0,3.3758898001540757e-06
HOPENE,3,10,,2.9,3.0666666666666664,3.0,3.3758898001540757e-06
HoneyGrand,3,10,,4.1,3.9666666666666663,3.0,3.3758898001540757e-06
Keklle2,3,10,13.88,4.2,3.9,3.0,3.3758898001540757e-06
Kyocera,3,10,,4.5,4.166666666666667,2.0,3.3758898001540757e-06
Newmodeus,3,10,11.995000000000001,3.5,3.4333333333333336,3.0,3.3758898001540757e-06
Snyank,3,10,,3.8,2.9,3.0,3.3758898001540757e-06
VEGO,3,10,,3.5,3.466666666666667,4.0,3.3758898001540757e-06
VUKU,3,10,14.98,3.5,3.4333333333333336,3.0,3.3758898001540757e-06
W-Dragon,3,10,,3.6,3.8666666666666667,2.0,3.3758898001540757e-06
WOOZZONG,3,10,39.95,4.5,4.2,4.0,3.3758898001540757e-06
Woitech,3,10,,4.2,4.333333333333333,1.0,3.3758898001540757e-06
ZIVA,3,10,,5.0,4.566666666666666,2.0,3.3758898001540757e-06
MarattLLANGKY,8,9,36.94,5.0,4.4,1.0,3.038300820138668e-06
ECY Mobile,7,9,25.0,2.5,2.6571428571428575,1.0,3.038300820138668e-06
WishLotus,7,9,,4.1,4.1,1.0,3.038300820138668e-06
Zumreed,7,9,40.0,3.9,3.6999999999999997,1.0,3.038300820138668e-06
i-tec,7,9,,3.0,3.042857142857143,1.0,3.038300820138668e-06
KIMCADE,6,9,,1.0,1.7166666666666668,1.5,3.038300820138668e-06
MINGYI,6,9,,3.55,3.6999999999999997,1.5,3.038300820138668e-06
V-8,6,9,9.99,3.9,3.966666666666667,1.0,3.038300820138668e-06
